"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"08-Mar-1996","        0.00","        0.00","        0.00","     1024.21","         106200","            0.88"
"11-Mar-1996","        0.00","        0.00","        0.00","     1006.47","         134100","            0.95"
"12-Mar-1996","        0.00","        0.00","        0.00","      998.24","         133500","            0.97"
"13-Mar-1996","        0.00","        0.00","        0.00","     1001.62","          67400","            0.51"
"14-Mar-1996","        0.00","        0.00","        0.00","     1005.00","         127500","            0.97"
"15-Mar-1996","        0.00","        0.00","        0.00","      996.50","         153650","            1.22"
"18-Mar-1996","        0.00","        0.00","        0.00","      993.52","          53100","            0.38"
"19-Mar-1996","        0.00","        0.00","        0.00","      986.86","          57700","            0.42"
"21-Mar-1996","        0.00","        0.00","        0.00","      986.35","          76450","            0.55"
"22-Mar-1996","        0.00","        0.00","        0.00","      977.80","          72900","            0.57"
"25-Mar-1996","        0.00","        0.00","        0.00","      980.94","          57300","            0.38"
"26-Mar-1996","        0.00","        0.00","        0.00","      972.13","          49400","            0.26"
"27-Mar-1996","        0.00","        0.00","        0.00","      978.94","          59600","            0.38"
"29-Mar-1996","        0.00","        0.00","        0.00","     1012.78","         159950","            1.24"
"02-Apr-1996","        0.00","        0.00","        0.00","     1012.29","         172250","            0.72"
"03-Apr-1996","        0.00","        0.00","        0.00","     1021.30","         131200","            0.51"
"04-Apr-1996","        0.00","        0.00","        0.00","     1009.80","         124650","            0.42"
"05-Apr-1996","        0.00","        0.00","        0.00","     1015.10","          49650","            0.27"
"08-Apr-1996","        0.00","        0.00","        0.00","     1026.38","         114350","            0.53"
"09-Apr-1996","        0.00","        0.00","        0.00","     1027.09","         375300","            1.86"
"10-Apr-1996","        0.00","        0.00","        0.00","     1029.50","         262250","            1.28"
"11-Apr-1996","        0.00","        0.00","        0.00","     1023.86","         107550","            0.62"
"12-Apr-1996","        0.00","        0.00","        0.00","     1026.30","         125000","            0.59"
"15-Apr-1996","        0.00","        0.00","        0.00","     1042.21","          97150","            0.88"
"16-Apr-1996","        0.00","        0.00","        0.00","     1049.25","         100750","            0.76"
"17-Apr-1996","        0.00","        0.00","        0.00","     1078.60","         252100","            3.45"
"18-Apr-1996","        0.00","        0.00","        0.00","     1109.38","         247200","            2.61"
"22-Apr-1996","        0.00","        0.00","        0.00","     1124.62","         309450","            2.88"
"23-Apr-1996","        0.00","        0.00","        0.00","     1118.22","         161700","            1.42"
"24-Apr-1996","        0.00","        0.00","        0.00","     1157.31","         195850","            1.72"
"25-Apr-1996","        0.00","        0.00","        0.00","     1165.04","         217850","            2.07"
"26-Apr-1996","        0.00","        0.00","        0.00","     1140.70","         135450","            1.19"
"30-Apr-1996","        0.00","        0.00","        0.00","     1144.16","         118700","            0.77"
"02-May-1996","        0.00","        0.00","        0.00","     1158.28","         102050","            0.69"
"03-May-1996","        0.00","        0.00","        0.00","     1150.86","          74900","            0.64"
"06-May-1996","        0.00","        0.00","        0.00","     1140.52","          66500","            0.45"
"08-May-1996","        0.00","        0.00","        0.00","     1155.74","          65100","            0.80"
"09-May-1996","        0.00","        0.00","        0.00","     1144.73","          54850","            0.68"
"10-May-1996","        0.00","        0.00","        0.00","     1117.15","         106200","            1.26"
"13-May-1996","        0.00","        0.00","        0.00","     1120.99","          51200","            0.40"
"14-May-1996","        0.00","        0.00","        0.00","     1125.22","         147350","            1.57"
"15-May-1996","        0.00","        0.00","        0.00","     1117.16","          57750","            0.41"
"16-May-1996","        0.00","        0.00","        0.00","     1136.88","          64000","            0.42"
"17-May-1996","        0.00","        0.00","        0.00","     1123.62","          57200","            0.54"
"20-May-1996","        0.00","        0.00","        0.00","     1104.32","          62650","            0.47"
"21-May-1996","        0.00","        0.00","        0.00","     1078.76","          68250","            0.54"
"22-May-1996","        0.00","        0.00","        0.00","     1072.90","          61500","            0.53"
"23-May-1996","        0.00","        0.00","        0.00","     1071.97","          56400","            0.44"
"24-May-1996","        0.00","        0.00","        0.00","     1073.30","          60350","            0.60"
"27-May-1996","        0.00","        0.00","        0.00","     1062.32","          38100","            0.29"
"28-May-1996","        0.00","        0.00","        0.00","     1032.83","          55650","            0.38"
"29-May-1996","        0.00","        0.00","        0.00","     1066.42","          44700","            0.40"
"30-May-1996","        0.00","        0.00","        0.00","     1067.78","          46400","            0.39"
"31-May-1996","        0.00","        0.00","        0.00","     1068.80","         132550","            1.63"
"03-Jun-1996","        0.00","        0.00","        0.00","     1082.33","          55500","            0.35"
"04-Jun-1996","        0.00","        0.00","        0.00","     1084.70","          60200","            0.47"
"05-Jun-1996","        0.00","        0.00","        0.00","     1090.43","         112250","            1.27"
"06-Jun-1996","        0.00","        0.00","        0.00","     1109.42","          67750","            0.56"
"07-Jun-1996","        0.00","        0.00","        0.00","     1106.36","         151400","            2.20"
"10-Jun-1996","        0.00","        0.00","        0.00","     1119.15","          67100","            0.72"
"11-Jun-1996","        0.00","        0.00","        0.00","     1124.13","         171550","            1.13"
"12-Jun-1996","        0.00","        0.00","        0.00","     1140.05","          92200","            0.66"
"13-Jun-1996","        0.00","        0.00","        0.00","     1147.97","         121000","            0.71"
"14-Jun-1996","        0.00","        0.00","        0.00","     1158.98","         204000","            1.12"
"17-Jun-1996","        0.00","        0.00","        0.00","     1188.94","         293850","            2.34"
"18-Jun-1996","        0.00","        0.00","        0.00","     1171.14","         104350","            0.76"
"19-Jun-1996","        0.00","        0.00","        0.00","     1154.65","          88200","            0.82"
"20-Jun-1996","        0.00","        0.00","        0.00","     1147.82","          71450","            0.46"
"21-Jun-1996","        0.00","        0.00","        0.00","     1140.16","         106450","            0.72"
"24-Jun-1996","        0.00","        0.00","        0.00","     1138.62","         169450","            1.20"
"25-Jun-1996","        0.00","        0.00","        0.00","     1139.07","         132250","            2.61"
"26-Jun-1996","        0.00","        0.00","        0.00","     1125.26","         139450","            2.53"
"27-Jun-1996","        0.00","        0.00","        0.00","     1118.11","          90550","            0.88"
"28-Jun-1996","        0.00","        0.00","        0.00","     1122.31","          81450","            1.01"
"01-Jul-1996","        0.00","        0.00","        0.00","     1113.55","          42550","            0.39"
"02-Jul-1996","        0.00","        0.00","        0.00","     1085.13","          69300","            0.97"
"03-Jul-1996","        0.00","        0.00","        0.00","     1073.29","          44550","            0.49"
"04-Jul-1996","        0.00","        0.00","        0.00","     1078.65","         133450","            1.15"
"05-Jul-1996","        0.00","        0.00","        0.00","     1087.24","          46100","            0.38"
"08-Jul-1996","        0.00","        0.00","        0.00","     1093.80","          47400","            0.32"
"09-Jul-1996","        0.00","        0.00","        0.00","     1081.84","          93050","            1.33"
"10-Jul-1996","        0.00","        0.00","        0.00","     1072.12","          48450","            0.37"
"11-Jul-1996","        0.00","        0.00","        0.00","     1072.94","         114300","            3.49"
"12-Jul-1996","        0.00","        0.00","        0.00","     1068.18","         157100","            2.17"
"15-Jul-1996","        0.00","        0.00","        0.00","     1062.63","          63950","            0.97"
"16-Jul-1996","        0.00","        0.00","        0.00","     1062.34","          82300","            0.54"
"17-Jul-1996","        0.00","        0.00","        0.00","     1066.54","          65750","            0.47"
"18-Jul-1996","        0.00","        0.00","        0.00","     1071.31","          60600","            0.50"
"19-Jul-1996","        0.00","        0.00","        0.00","     1073.67","         141050","            1.01"
"22-Jul-1996","        0.00","        0.00","        0.00","     1096.93","          67700","            1.52"
"23-Jul-1996","        0.00","        0.00","        0.00","     1064.01","          63700","            0.51"
"24-Jul-1996","        0.00","        0.00","        0.00","     1046.42","         184900","            1.62"
"25-Jul-1996","        0.00","        0.00","        0.00","     1034.42","          35050","            0.25"
"26-Jul-1996","        0.00","        0.00","        0.00","     1017.88","          85550","            1.02"
"29-Jul-1996","        0.00","        0.00","        0.00","      979.84","         118600","            1.22"
"30-Jul-1996","        0.00","        0.00","        0.00","      969.47","         248350","            2.55"
"31-Jul-1996","        0.00","        0.00","        0.00","      980.02","          77350","            0.99"
"01-Aug-1996","        0.00","        0.00","        0.00","      996.34","          80250","            1.72"
"02-Aug-1996","        0.00","        0.00","        0.00","      994.66","          69500","            0.65"
"05-Aug-1996","        0.00","        0.00","        0.00","      983.89","          53400","            0.19"
"06-Aug-1996","        0.00","        0.00","        0.00","      987.69","          57920","            0.26"
"07-Aug-1996","        0.00","        0.00","        0.00","      979.22","         109096","            0.37"
"08-Aug-1996","        0.00","        0.00","        0.00","      982.68","          62707","            0.26"
"09-Aug-1996","        0.00","        0.00","        0.00","      981.30","          43663","            0.19"
"12-Aug-1996","        0.00","        0.00","        0.00","      972.68","         102507","            0.69"
"13-Aug-1996","        0.00","        0.00","        0.00","      964.75","          63335","            0.41"
"14-Aug-1996","        0.00","        0.00","        0.00","      962.63","          42432","            0.27"
"16-Aug-1996","        0.00","        0.00","        0.00","      953.98","          48138","            0.67"
"19-Aug-1996","        0.00","        0.00","        0.00","      939.09","          77490","            1.41"
"20-Aug-1996","        0.00","        0.00","        0.00","      923.58","          57829","            0.92"
"21-Aug-1996","        0.00","        0.00","        0.00","      934.81","         146800","            3.08"
"22-Aug-1996","        0.00","        0.00","        0.00","      937.84","          63631","            1.14"
"23-Aug-1996","        0.00","        0.00","        0.00","      954.74","          77392","            0.91"
"26-Aug-1996","        0.00","        0.00","        0.00","      958.40","         136043","            2.61"
"27-Aug-1996","        0.00","        0.00","        0.00","      957.15","          38484","            0.19"
"29-Aug-1996","        0.00","        0.00","        0.00","      970.64","          91740","            1.53"
"30-Aug-1996","        0.00","        0.00","        0.00","      973.15","         102701","            1.27"
"02-Sep-1996","        0.00","        0.00","        0.00","      976.20","          57115","            0.22"
"03-Sep-1996","        0.00","        0.00","        0.00","      960.77","          56572","            0.23"
"04-Sep-1996","        0.00","        0.00","        0.00","      957.54","          82333","            1.38"
"06-Sep-1996","        0.00","        0.00","        0.00","      973.91","          48794","            0.96"
"09-Sep-1996","        0.00","        0.00","        0.00","      966.85","          44462","            0.36"
"10-Sep-1996","        0.00","        0.00","        0.00","      952.87","          49396","            0.73"
"11-Sep-1996","        0.00","        0.00","        0.00","      943.62","         188128","            2.58"
"12-Sep-1996","        0.00","        0.00","        0.00","      941.18","          43014","            0.20"
"13-Sep-1996","        0.00","        0.00","        0.00","      937.73","          44295","            0.30"
"18-Sep-1996","        0.00","        0.00","        0.00","      928.73","          21188","            0.14"
"19-Sep-1996","        0.00","        0.00","        0.00","      926.02","          28428","            0.19"
"20-Sep-1996","        0.00","        0.00","        0.00","      915.08","          78682","            1.40"
"23-Sep-1996","        0.00","        0.00","        0.00","      912.85","         145493","            2.17"
"24-Sep-1996","        0.00","        0.00","        0.00","      905.13","          26151","            0.19"
"25-Sep-1996","        0.00","        0.00","        0.00","      900.29","          36112","            0.50"
"26-Sep-1996","        0.00","        0.00","        0.00","      893.87","          82934","            0.68"
"27-Sep-1996","        0.00","        0.00","        0.00","      881.26","          47559","            0.31"
"30-Sep-1996","        0.00","        0.00","        0.00","      878.90","          59430","            0.39"
"01-Oct-1996","        0.00","        0.00","        0.00","      861.32","          59714","            0.77"
"03-Oct-1996","        0.00","        0.00","        0.00","      845.98","          48309","            0.29"
"04-Oct-1996","        0.00","        0.00","        0.00","      840.75","          52728","            0.33"
"07-Oct-1996","        0.00","        0.00","        0.00","      814.44","         153198","            1.13"
"08-Oct-1996","        0.00","        0.00","        0.00","      812.45","          52705","            0.29"
"09-Oct-1996","        0.00","        0.00","        0.00","      828.87","         102296","            3.33"
"10-Oct-1996","        0.00","        0.00","        0.00","      855.59","         107023","            0.67"
"11-Oct-1996","        0.00","        0.00","        0.00","      867.41","         125757","            0.74"
"14-Oct-1996","        0.00","        0.00","        0.00","      853.12","          36903","            0.16"
"15-Oct-1996","        0.00","        0.00","        0.00","      851.56","          46127","            0.26"
"16-Oct-1996","        0.00","        0.00","        0.00","      849.78","          37892","            0.22"
"17-Oct-1996","        0.00","        0.00","        0.00","      851.22","          37929","            0.20"
"18-Oct-1996","        0.00","        0.00","        0.00","      874.40","          69786","            0.45"
"22-Oct-1996","        0.00","        0.00","        0.00","      867.27","          70289","            0.43"
"23-Oct-1996","        0.00","        0.00","        0.00","      876.14","          48390","            0.26"
"24-Oct-1996","        0.00","        0.00","        0.00","      876.61","          37985","            0.25"
"25-Oct-1996","        0.00","        0.00","        0.00","      878.71","          45440","            0.28"
"28-Oct-1996","        0.00","        0.00","        0.00","      876.94","          30378","            0.16"
"29-Oct-1996","        0.00","        0.00","        0.00","      864.47","          29312","            0.29"
"30-Oct-1996","        0.00","        0.00","        0.00","      860.18","          36277","            0.19"
"31-Oct-1996","        0.00","        0.00","        0.00","      849.73","          49182","            0.36"
"01-Nov-1996","        0.00","        0.00","        0.00","      843.25","          53020","            0.36"
"04-Nov-1996","        0.00","        0.00","        0.00","      828.57","          43070","            0.19"
"05-Nov-1996","        0.00","        0.00","        0.00","      823.15","          40930","            0.17"
"06-Nov-1996","        0.00","        0.00","        0.00","      810.58","         102110","            0.68"
"07-Nov-1996","        0.00","        0.00","        0.00","      824.87","          41188","            0.17"
"10-Nov-1996","        0.00","        0.00","        0.00","      836.02","          10450","            0.04"
"13-Nov-1996","        0.00","        0.00","        0.00","      840.72","         224376","            0.87"
"14-Nov-1996","        0.00","        0.00","        0.00","      837.62","         101752","            0.71"
"15-Nov-1996","        0.00","        0.00","        0.00","      836.72","         236665","            2.78"
"18-Nov-1996","        0.00","        0.00","        0.00","      840.27","          39368","            0.10"
"19-Nov-1996","        0.00","        0.00","        0.00","      825.94","          41972","            0.19"
"20-Nov-1996","        0.00","        0.00","        0.00","      826.54","         163672","            3.03"
"21-Nov-1996","        0.00","        0.00","        0.00","      830.42","          31640","            0.09"
"22-Nov-1996","        0.00","        0.00","        0.00","      832.18","         135400","            1.63"
"25-Nov-1996","        0.00","        0.00","        0.00","      826.90","          28550","            0.10"
"26-Nov-1996","        0.00","        0.00","        0.00","      834.39","         170742","            1.72"
"27-Nov-1996","        0.00","        0.00","        0.00","      833.64","          33956","            0.17"
"28-Nov-1996","        0.00","        0.00","        0.00","      830.58","         145744","            1.70"
"29-Nov-1996","        0.00","        0.00","        0.00","      811.14","          80164","            0.45"
"02-Dec-1996","        0.00","        0.00","        0.00","      784.37","          42861","            0.36"
"03-Dec-1996","        0.00","        0.00","        0.00","      773.75","          63725","            0.45"
"04-Dec-1996","        0.00","        0.00","        0.00","      762.47","         123994","            1.83"
"05-Dec-1996","        0.00","        0.00","        0.00","      769.87","          21865","            0.16"
"06-Dec-1996","        0.00","        0.00","        0.00","      775.67","          68614","            0.39"
"09-Dec-1996","        0.00","        0.00","        0.00","      765.74","          42100","            0.21"
"10-Dec-1996","        0.00","        0.00","        0.00","      771.04","          28108","            0.20"
"11-Dec-1996","        0.00","        0.00","        0.00","      795.01","          42842","            0.23"
"12-Dec-1996","        0.00","        0.00","        0.00","      794.34","          28680","            0.20"
"13-Dec-1996","        0.00","        0.00","        0.00","      787.02","         148297","            0.89"
"16-Dec-1996","        0.00","        0.00","        0.00","      797.46","          18540","            0.09"
"17-Dec-1996","        0.00","        0.00","        0.00","      787.33","         260119","            2.20"
"18-Dec-1996","        0.00","        0.00","        0.00","      797.53","          37080","            0.14"
"19-Dec-1996","        0.00","        0.00","        0.00","      809.23","          26574","            0.15"
"20-Dec-1996","        0.00","        0.00","        0.00","      819.53","         220300","            3.93"
"23-Dec-1996","        0.00","        0.00","        0.00","      830.56","          60872","            0.34"
"24-Dec-1996","        0.00","        0.00","        0.00","      835.01","          47363","            0.24"
